year,boxcoidx,indidx,sex,date,age,broodsize,bsm,visitid,IVI,IFI,IFI_t1,IFI_t2,load,fecal,wtbird,wtbird_delta,begAvg,begAvg_t1,begAvg_t2,begAvg_t3
2,27,47,F,34,9,8,I,9579,57,25,40,53,0.5,0,10.7,0.3,1,1,0.8125,NA
2,27,47,F,34,9,8,I,9581,37,7,37,25,NA,0,NA,NA,0.75,1,1,0.8125
2,27,47,F,34,9,8,I,9582,40,43,7,37,NA,0,NA,NA,1.125,0.75,1,1
2,27,47,F,34,9,8,I,9585,57,23,36,5,NA,0,NA,NA,0.8125,1.125,0.75,1
2,27,47,F,34,9,8,I,9587,41,41,4,23,0.1,0,11,NA,1.125,0.8125,1.125,0.75
2,27,47,F,34,9,8,I,9589,45,34,23,41,0.1,0,11,0,0.8125,1.125,0.8125,1.125
2,27,47,F,34,9,8,I,9591,45,32,21,34,0.1,0,11,0,0.75,0.8125,1.125,0.8125
2,27,47,F,34,9,8,I,9594,66,18,34,18,0,0,11.1,-0.1,0.6875,0.75,0.8125,1.125
2,27,47,F,34,9,8,I,9596,38,33,14,18,NA,0,NA,NA,0.875,0.6875,0.75,0.8125
2,27,47,F,34,9,8,I,9599,130,67,67,2,0,0,11.1,NA,0.875,0.875,0.6875,0.75
2,27,47,F,34,9,8,I,9602,160,97,46,27,0,0,11,0.1,0.75,0.875,0.875,0.6875
2,27,47,F,34,9,8,I,9606,181,26,58,70,0.1,0,10.9,0.1,0.75,0.75,0.875,0.875
2,27,47,F,34,9,8,I,9608,76,50,31,26,0.1,0,NA,NA,1,0.75,0.75,0.875
2,27,47,F,34,9,8,I,9610,58,55,7,50,NA,0,NA,NA,0.6875,1,0.75,0.75
2,27,47,F,34,9,8,I,9613,63,2,63,4,NA,0,11.13269231,NA,0.875,0.6875,1,0.75
2,27,47,F,34,9,8,I,9614,60,66,2,63,0.2,0,10.8,0.332692308,1,0.875,0.6875,1
2,27,47,F,34,9,8,I,9617,69,8,38,33,NA,0,NA,NA,0.875,1,0.875,0.6875
2,27,47,F,34,9,8,I,9618,18,21,8,38,0.1,0,10.9,NA,1,0.875,1,0.875
2,27,47,F,34,9,8,I,9620,42,21,30,21,0.1,0,10.8,0.1,0.8125,1,0.875,1
2,27,47,F,34,9,8,I,9622,74,25,56,21,NA,1,NA,NA,1,0.8125,1,0.875
2,27,47,F,34,9,8,I,9625,149,10,74,75,0.1,0,10.9,NA,0.8125,1,0.8125,1
2,27,47,F,34,9,8,I,9627,53,36,27,10,0.1,0,10.9,0,0.875,0.8125,1,0.8125
2,27,47,F,34,9,8,I,9630,155,61,70,33,0.1,0,10.9,0,1,0.875,0.8125,1
2,27,47,F,34,9,8,I,9631,128,135,61,70,0.1,0,11,-0.1,0.9375,1,0.875,0.8125
2,27,47,F,34,9,8,I,9632,53,64,135,61,0,0,11,0,1,0.9375,1,0.875
2,27,47,F,34,9,8,I,9634,110,16,103,64,NA,1,NA,NA,1,1,0.9375,1
2,27,47,F,34,9,8,I,9637,89,57,30,12,0.1,0,10.9,NA,0.9375,1,1,0.9375
2,27,47,F,34,9,8,I,9639,116,97,27,57,NA,0,NA,NA,1,0.9375,1,1
2,27,47,F,34,9,8,I,9641,44,46,4,97,0,0,10.9,NA,1,1,0.9375,1
2,27,47,F,34,9,8,I,9642,48,56,46,4,0.1,0,10.8,0.1,0.625,1,1,0.9375
2,27,47,F,34,9,8,I,9645,141,74,63,9,0,0,NA,NA,1,0.625,1,1
2,27,47,F,34,9,8,I,9649,383,17,101,194,0.1,0,11.1,NA,1,1,0.625,1
2,27,47,F,34,9,8,I,9651,87,25,78,17,0.1,0,11,0.1,1,1,1,0.625
2,27,47,F,34,9,8,I,9653,63,15,58,25,0.1,0,10.9,0.1,0.875,1,1,1
2,27,47,F,34,9,8,I,9655,193,156,43,15,0.1,0,11,-0.1,0.875,0.875,1,1
2,27,47,F,34,9,8,I,9656,37,48,156,43,0,0,11.2,-0.2,0.9375,0.875,0.875,1
2,27,47,F,34,9,8,I,9658,55,19,40,48,NA,1,NA,NA,1,0.9375,0.875,0.875
2,27,47,F,34,9,8,I,9660,40,43,5,19,0,0,11.1,NA,1,1,0.9375,0.875
2,27,47,F,34,9,8,I,9662,55,22,40,43,NA,1,NA,NA,0.9375,1,1,0.9375
2,27,47,F,34,9,8,I,9664,44,42,14,22,0.2,0,10.9,NA,1,0.9375,1,1
2,27,47,F,34,9,8,I,9666,80,47,41,42,0.1,0,11,-0.1,0.75,1,0.9375,1
2,27,47,F,34,9,8,I,9668,53,43,20,47,0.1,0,11,0,0.875,0.75,1,0.9375
2,27,47,F,34,9,8,I,9670,40,20,26,43,0,0,NA,NA,0.3125,0.875,0.75,1
2,27,47,F,34,9,8,I,9671,43,46,20,26,0,0,11.1,NA,1,0.3125,0.875,0.75
2,27,47,F,34,9,8,I,9672,100,107,46,20,0,0,11.2,-0.1,0.75,1,0.3125,0.875
2,27,47,F,34,9,8,I,9674,20,4,23,107,NA,0,NA,NA,0.75,0.75,1,0.3125
2,27,47,F,34,9,8,I,9676,52,26,31,4,NA,0,NA,NA,0.9375,0.75,0.75,1
2,27,47,F,34,9,8,I,9678,50,52,3,26,0.1,0,10.9,NA,1,0.9375,0.75,0.75
2,27,47,F,34,9,8,I,9680,51,38,20,52,NA,0,NA,NA,1,1,0.9375,0.75
2,27,47,F,34,9,8,I,9682,72,74,3,38,NA,0,NA,NA,1,1,1,0.9375
2,27,47,F,34,9,8,I,9686,71,1,45,27,NA,0,11.03269231,NA,0.875,1,1,1
2,27,47,F,34,9,8,I,9689,74,9,32,41,0.2,0,10.9,0.132692308,0.8125,0.875,1,1
2,27,47,F,34,9,8,I,9691,107,31,81,9,NA,0,NA,NA,0.6875,0.8125,0.875,1
2,27,47,F,34,9,8,I,9694,338,302,37,3,0.1,0,11.3,NA,0.875,0.6875,0.8125,0.875
2,27,47,F,34,9,8,I,9695,61,72,302,37,0,0,11.3,0,0.75,0.875,0.6875,0.8125
2,27,47,F,34,9,8,I,9697,50,45,22,72,0,0,11.3,0,1,0.75,0.875,0.6875
2,27,47,F,34,9,8,I,9698,73,79,45,22,0.1,0,11.1,0.2,1,1,0.75,0.875
2,27,47,F,34,9,8,I,9699,22,32,79,45,0.1,0,11.1,0,0.9375,1,1,0.75
2,27,47,F,34,9,8,I,9701,35,2,39,32,NA,0,11.03269231,0.067307692,0.625,0.9375,1,1
2,27,48,M,34,9,8,I,9175,78,23,73,30,NA,1,NA,NA,0.875,0.75,NA,NA
2,27,48,M,34,9,8,I,9178,117,8,63,57,NA,1,NA,NA,1,0.875,0.75,NA
2,27,48,M,34,9,8,I,9180,113,79,49,8,NA,1,NA,NA,0.625,1,0.875,0.75
2,27,48,M,34,9,8,I,9182,73,88,5,79,NA,0,NA,NA,1,0.625,1,0.875
2,27,48,M,34,9,8,I,9183,86,99,88,5,NA,1,NA,NA,1,1,0.625,1
2,27,48,M,34,9,8,I,9185,34,29,12,99,NA,1,NA,NA,0.5625,1,1,0.625
2,27,48,M,34,9,8,I,9187,24,12,19,29,NA,0,NA,NA,0.875,0.5625,1,1
2,27,48,M,34,9,8,I,9189,72,9,76,12,NA,0,NA,NA,0.875,0.875,0.5625,1
2,27,48,M,34,9,8,I,9191,93,49,64,9,NA,1,NA,NA,0.875,0.875,0.875,0.5625
2,27,48,M,34,9,8,I,9193,175,114,74,49,NA,0,NA,NA,1,0.875,0.875,0.875
2,27,48,M,34,9,8,I,9195,79,26,75,114,NA,0,NA,NA,1,1,0.875,0.875
2,27,48,M,34,9,8,I,9197,41,6,45,26,NA,1,NA,NA,1,1,1,0.875
2,27,48,M,34,9,8,I,9198,79,95,6,45,NA,1,NA,NA,0.875,1,1,1
2,27,48,M,34,9,8,I,9203,171,33,63,46,NA,0,NA,NA,1,0.875,1,1
2,27,48,M,34,9,8,I,9205,41,60,3,33,NA,0,NA,NA,1,1,0.875,1
2,27,48,M,34,9,8,I,9207,170,171,3,60,NA,1,NA,NA,0.875,1,1,0.875
2,27,48,M,34,9,8,I,9210,41,6,32,14,NA,0,NA,NA,0.75,0.875,1,1
2,27,48,M,34,9,8,I,9211,22,32,6,32,NA,0,NA,NA,1,0.75,0.875,1
2,27,48,M,34,9,8,I,9213,31,13,34,32,NA,0,NA,NA,0.5625,1,0.75,0.875
2,27,48,M,34,9,8,I,9215,85,48,48,13,NA,0,NA,NA,1,0.5625,1,0.75
2,27,48,M,34,9,8,I,9216,59,73,48,48,NA,0,NA,NA,1,1,0.5625,1
2,27,48,M,34,9,8,I,9218,21,2,28,73,NA,0,NA,NA,0.875,1,1,0.5625
2,27,48,M,34,9,8,I,9219,109,120,2,28,NA,0,NA,NA,1,0.875,1,1
2,27,48,M,34,9,8,I,9220,117,132,120,2,NA,0,NA,NA,0.8125,1,0.875,1
2,27,48,M,34,9,8,I,9221,79,89,132,120,NA,0,NA,NA,0.9375,0.8125,1,0.875
2,27,48,M,34,9,8,I,9222,140,147,89,132,NA,0,NA,NA,1,0.9375,0.8125,1
2,27,48,M,34,9,8,I,9224,93,83,18,147,NA,0,NA,NA,1,1,0.9375,0.8125
2,27,48,M,34,9,8,I,9227,133,48,76,15,NA,0,NA,NA,1,1,1,0.9375
2,27,48,M,34,9,8,I,9228,143,153,48,76,NA,0,NA,NA,1,1,1,1
2,27,48,M,34,9,8,I,9230,59,27,53,153,NA,0,NA,NA,0.75,1,1,1
2,27,48,M,34,9,8,I,9231,82,95,27,53,NA,0,NA,NA,0.875,0.75,1,1
2,27,48,M,34,9,8,I,9233,54,43,20,95,NA,0,NA,NA,0.875,0.875,0.75,1
2,27,48,M,34,9,8,I,9236,220,82,101,45,NA,0,NA,NA,0.875,0.875,0.875,0.75
2,27,48,M,34,9,8,I,9237,31,53,82,101,NA,0,NA,NA,1,0.875,0.875,0.875
2,27,48,M,34,9,8,I,9238,19,26,53,82,NA,0,NA,NA,1,1,0.875,0.875
2,27,48,M,34,9,8,I,9239,64,71,26,53,NA,0,NA,NA,1,1,1,0.875
2,27,48,M,34,9,8,I,9241,56,18,48,71,NA,0,NA,NA,0.375,1,1,1
2,27,48,M,34,9,8,I,9244,243,6,101,145,NA,0,NA,NA,1,0.375,1,1
2,27,48,M,34,9,8,I,9246,38,6,44,6,NA,1,NA,NA,0.5,1,0.375,1
2,27,48,M,34,9,8,I,9248,106,52,64,6,NA,1,NA,NA,1,0.5,1,0.375
2,27,48,M,34,9,8,I,9250,62,15,59,52,NA,0,NA,NA,0.875,1,0.5,1
2,27,48,M,34,9,8,I,9252,61,41,29,15,NA,0,NA,NA,1,0.875,1,0.5
2,27,48,M,34,9,8,I,9253,203,219,41,29,NA,0,NA,NA,1,1,0.875,1
2,27,48,M,34,9,8,I,9254,92,111,219,41,NA,0,NA,NA,1,1,1,0.875
2,27,48,M,34,9,8,I,9255,118,127,111,219,NA,0,NA,NA,1,1,1,1
2,27,48,M,34,9,8,I,9256,70,82,127,111,NA,1,NA,NA,1,1,1,1
2,27,48,M,34,9,8,I,9261,307,54,32,35,NA,0,NA,NA,0.5,1,1,1
2,27,48,M,34,9,8,I,9266,255,89,76,40,NA,1,NA,NA,1,0.5,1,1
2,27,48,M,34,9,8,I,9268,69,74,14,89,NA,1,NA,NA,0.875,1,0.5,1
2,27,48,M,34,9,8,I,9273,44,49,15,77,NA,0,NA,NA,1,0.375,NA,NA
2,27,48,M,34,9,8,I,9275,57,59,5,49,NA,1,NA,NA,0.5,1,0.375,NA
2,27,48,M,34,9,8,I,9277,66,63,6,59,NA,1,NA,NA,1,0.5,1,0.375
2,27,48,M,34,9,8,I,9280,86,46,42,6,0.1,0,12.7,NA,0.375,1,0.5,1
2,27,48,M,34,9,8,I,9281,47,64,46,42,0.2,0,12.6,0.1,1.125,0.375,1,0.5
2,27,48,M,34,9,8,I,9283,976,886,103,64,0.4,0,12.3,0.3,1.125,1.125,0.375,1
2,27,48,M,34,9,8,I,9285,43,14,47,886,NA,1,NA,NA,0.5,1.125,1.125,0.375
2,27,48,M,34,9,8,I,9286,5,29,14,47,NA,1,NA,NA,0.9375,0.5,1.125,1.125
2,27,48,M,34,9,8,I,9288,50,19,39,29,0.1,0,12.7,NA,0.875,0.9375,0.5,1.125
2,27,48,M,34,9,8,I,9289,14,24,19,39,0.1,0,12.7,0,1,0.875,0.9375,0.5
2,27,48,M,34,9,8,I,9290,66,84,24,19,NA,1,NA,NA,1,1,0.875,0.9375
2,27,48,M,34,9,8,I,9292,63,5,67,84,NA,1,NA,NA,1,1,1,0.875
2,27,48,M,34,9,8,I,9293,31,37,5,67,0.1,0,12.7,NA,0.5,1,1,1
2,27,48,M,34,9,8,I,9294,6,24,37,5,0,0,12.8,-0.1,0.375,0.5,1,1
2,27,48,M,34,9,8,I,9296,73,58,27,24,NA,0,NA,NA,0.375,0.375,0.5,1
2,27,48,M,34,9,8,I,9298,27,30,3,58,0,0,12.8,NA,1.125,0.375,0.375,0.5
2,27,48,M,34,9,8,I,9299,31,39,30,3,0.1,0,12.6,0.2,1,1.125,0.375,0.375
2,27,48,M,34,9,8,I,9300,40,52,39,30,0.1,0,12.6,0,1,1,1.125,0.375
2,27,48,M,34,9,8,I,9301,88,102,52,39,0.2,0,12.5,0.1,1.125,1,1,1.125
2,27,48,M,34,9,8,I,9302,42,68,102,52,0.2,0,12.5,0,1,1.125,1,1
2,27,48,M,34,9,8,I,9303,14,32,68,102,0,0,12.7,-0.2,0.4375,1,1.125,1
2,27,48,M,34,9,8,I,9304,95,108,32,68,0.1,0,12.7,0,0.875,0.4375,1,1.125
2,27,48,M,34,9,8,I,9305,107,120,108,32,NA,0,NA,NA,0.875,0.875,0.4375,1
2,27,48,M,34,9,8,I,9307,38,40,3,120,NA,1,NA,NA,1,0.875,0.875,0.4375
2,27,48,M,34,9,8,I,9310,126,12,51,70,NA,1,NA,NA,0.75,1,0.875,0.875
2,27,48,M,34,9,8,I,9312,56,13,51,12,NA,1,NA,NA,0.5,0.75,1,0.875
2,27,48,M,34,9,8,I,9313,19,27,13,51,0,0,12.7,NA,1.125,0.5,0.75,1
2,27,48,M,34,9,8,I,9316,124,5,87,40,NA,0,12.4221374,0.277862595,0.6875,1.125,0.5,0.75
2,27,48,M,34,9,8,I,9317,57,69,5,87,0,0,12.7,-0.277862595,1,0.6875,1.125,0.5
2,27,48,M,34,9,8,I,9318,35,45,69,5,NA,0,12.7221374,-0.022137405,1.125,1,0.6875,1.125
2,27,48,M,34,9,8,I,9319,35,45,45,69,0,0,12.7,0.022137405,1.0625,1.125,1,0.6875
2,27,48,M,34,9,8,I,9320,20,33,45,45,0,0,12.7,0,1.125,1.0625,1.125,1
2,27,48,M,34,9,8,I,9321,51,59,33,45,0.1,0,12.5,0.2,1.0625,1.125,1.0625,1.125
2,27,48,M,34,9,8,I,9322,52,60,59,33,0,0,12.6,-0.1,1,1.0625,1.125,1.0625
2,27,48,M,34,9,8,I,9323,35,43,60,59,NA,0,NA,NA,0.3125,1,1.0625,1.125
2,27,48,M,34,9,8,I,9325,59,61,3,43,0.1,0,12.4,NA,1.125,0.3125,1,1.0625
2,27,48,M,34,9,8,I,9331,411,126,22,41,NA,1,NA,NA,0.625,1.125,0.3125,1
2,27,48,M,34,9,8,I,9333,56,60,8,126,0.1,0,12.7,NA,0.6875,0.625,1.125,0.3125
2,27,48,M,34,9,8,I,9334,10,52,60,8,0.1,0,11.3,1.4,0.75,0.6875,0.625,1.125
2,27,48,M,34,9,8,I,9335,22,33,52,60,NA,1,NA,NA,0.3125,0.75,0.6875,0.625
2,27,48,M,34,9,8,I,9337,32,31,11,33,NA,0,12.8221374,NA,0.375,0.3125,0.75,0.6875
2,27,48,M,34,9,8,I,9339,131,46,106,31,0,0,12.7,0.122137405,0.5625,0.375,0.3125,0.75
2,27,48,M,34,9,8,I,9340,16,24,46,106,0.1,0,12.6,0.1,0.625,0.5625,0.375,0.3125
2,27,48,M,34,9,8,I,9341,11,19,24,46,NA,0,12.7221374,-0.122137405,0.3125,0.625,0.5625,0.375
2,27,48,M,34,9,8,I,9342,49,53,19,24,NA,0,12.6221374,0.1,0.75,0.3125,0.625,0.5625
2,27,48,M,34,9,8,I,9344,403,288,122,53,NA,0,NA,NA,0.875,0.75,0.3125,0.625
2,27,48,M,34,9,8,I,9346,98,101,6,288,NA,1,NA,NA,1,0.875,0.75,0.3125
2,27,48,M,34,9,8,I,9349,178,119,86,9,0.1,0,12.7,NA,0.375,1,0.875,0.75
2,27,48,M,34,9,8,I,9350,70,78,119,86,NA,1,NA,NA,1,0.375,1,0.875
2,27,48,M,34,9,8,I,9352,73,83,3,78,NA,0,12.3221374,NA,0.875,1,0.375,1
2,27,48,M,34,9,8,I,9353,33,44,83,3,0,0,12.7,-0.377862595,0.625,0.875,1,0.375
2,27,48,M,34,9,8,I,9355,31,25,17,44,0,0,12.7,0,0.875,0.625,0.875,1
2,27,48,M,34,9,8,I,9357,224,202,31,25,0,0,12.8,-0.1,1.125,0.875,0.625,0.875
2,27,48,M,34,9,8,I,9360,23,17,18,NA,0.1,0,14.7,NA,0.875,0.875,NA,NA
2,27,48,M,34,9,8,I,9361,25,40,17,18,0.1,0,14.7,0,1,0.875,0.875,NA
2,27,48,M,34,9,8,I,9363,232,200,42,40,0.2,0,14.6,0.1,1,1,0.875,0.875
2,27,48,M,34,9,8,I,9364,37,49,200,42,NA,1,NA,NA,1,1,1,0.875
2,27,48,M,34,9,8,I,9365,266,276,49,200,0.2,0,14.6,NA,1,1,1,1
2,27,48,M,34,9,8,I,9366,105,127,276,49,NA,1,NA,NA,0.875,1,1,1
2,27,48,M,34,9,8,I,9367,48,62,127,276,0.1,0,14.7,NA,0.875,0.875,1,1
2,27,48,M,34,9,8,I,9368,178,192,62,127,NA,1,NA,NA,1,0.875,0.875,1
2,27,48,M,34,9,8,I,9369,156,171,192,62,0.3,0,14.5,NA,1,1,0.875,0.875
2,27,48,M,34,9,8,I,9370,293,313,171,192,NA,1,NA,NA,1,1,1,0.875
2,27,48,M,34,9,8,I,9372,281,45,245,313,0.1,0,14.9,NA,1,1,1,1
2,27,48,M,34,9,8,I,9373,55,72,45,245,NA,0,NA,NA,1,1,1,1
2,27,48,M,34,9,8,I,9375,277,282,24,72,0.1,0,14.9,NA,0.6875,1,1,1
2,27,48,M,34,9,8,I,9377,330,252,101,282,NA,1,NA,NA,0.9375,0.6875,1,1
2,27,48,M,34,9,8,I,9380,508,46,108,368,NA,1,NA,NA,1,0.9375,0.6875,1
2,27,48,M,34,9,8,I,9384,77,21,74,30,NA,1,NA,NA,0.6875,0.75,NA,NA
2,27,48,M,34,9,8,I,9387,117,8,63,58,NA,1,NA,NA,0.25,0.6875,0.75,NA
2,27,48,M,34,9,8,I,9389,114,81,47,8,NA,1,NA,NA,0.75,0.25,0.6875,0.75
2,27,48,M,34,9,8,I,9391,73,88,5,81,NA,0,12.2221374,NA,1,0.75,0.25,0.6875
2,27,48,M,34,9,8,I,9392,86,99,88,5,NA,1,NA,NA,1,1,0.75,0.25
2,27,48,M,34,9,8,I,9394,34,29,12,99,NA,1,NA,NA,0.625,1,1,0.75
2,27,48,M,34,9,8,I,9396,24,12,19,29,0.1,0,12.1,NA,0.6875,0.625,1,1
2,27,48,M,34,9,8,I,9398,73,9,77,12,NA,0,12.2221374,-0.122137405,0.375,0.6875,0.625,1
2,27,48,M,34,9,8,I,9400,95,49,64,9,NA,1,NA,NA,0.6875,0.375,0.6875,0.625
2,27,48,M,34,9,8,I,9402,176,115,73,49,NA,0,12.4221374,NA,1,0.6875,0.375,0.6875
2,27,48,M,34,9,8,I,9404,80,27,73,115,0,0,12.3,0.122137405,1,1,0.6875,0.375
2,27,48,M,34,9,8,I,9406,42,7,45,27,NA,1,NA,NA,0.625,1,1,0.6875
2,27,48,M,34,9,8,I,9407,79,94,7,45,NA,1,NA,NA,0.75,0.625,1,1
2,27,48,M,34,9,8,I,9412,171,34,62,46,0.3,0,11.6,NA,0.875,0.75,0.625,1
2,27,48,M,34,9,8,I,9414,42,60,3,34,NA,0,NA,NA,0.875,0.875,0.75,0.625
2,27,48,M,34,9,8,I,9416,170,172,2,60,NA,1,NA,NA,0.75,0.875,0.875,0.75
2,27,48,M,34,9,8,I,9419,40,4,33,14,0,0,12.4,NA,0.4375,0.75,0.875,0.875
2,27,48,M,34,9,8,I,9420,92,33,4,33,0,0,12.4,0,1,0.4375,0.75,0.875
2,27,48,M,34,9,8,I,9422,27,14,34,33,0.3,0,12.1,0.3,0.4375,1,0.4375,0.75
2,27,48,M,34,9,8,I,9424,86,48,47,14,0.1,0,12.3,-0.2,0.75,0.4375,1,0.4375
2,27,48,M,34,9,8,I,9425,60,74,48,47,0.2,0,12,0.3,1,0.75,0.4375,1
2,27,48,M,34,9,8,I,9427,21,2,27,74,NA,0,12.2221374,-0.222137405,0.875,1,0.75,0.4375
2,27,48,M,34,9,8,I,9428,109,120,2,27,0.2,0,12,0.222137405,0.9375,0.875,1,0.75
2,27,48,M,34,9,8,I,9429,119,133,120,2,0.1,0,12.1,-0.1,0.75,0.9375,0.875,1
2,27,48,M,34,9,8,I,9430,81,89,133,120,0.3,0,12,0.1,0.8125,0.75,0.9375,0.875
2,27,48,M,34,9,8,I,9431,139,145,89,133,0.1,0,12.2,-0.2,0.875,0.8125,0.75,0.9375
2,27,48,M,34,9,8,I,9433,93,83,19,145,NA,0,12.3221374,-0.122137405,0.875,0.875,0.8125,0.75
2,27,48,M,34,9,8,I,9436,135,48,78,15,0.1,0,12.2,0.122137405,1,0.875,0.875,0.8125
2,27,48,M,34,9,8,I,9437,142,151,48,78,0.1,0,12.2,0,1,1,0.875,0.875
2,27,48,M,34,9,8,I,9439,60,27,54,151,0,0,12.2,0,0.5,1,1,0.875
2,27,48,M,34,9,8,I,9440,81,94,27,54,0.1,0,12.1,0.1,0.75,0.5,1,1
2,27,48,M,34,9,8,I,9442,54,43,20,94,0,0,12.1,0,0.75,0.75,0.5,1
2,27,48,M,34,9,8,I,9445,221,82,99,47,0.2,0,12.1,0,1,0.75,0.75,0.5
2,27,48,M,34,9,8,I,9446,32,53,82,99,0.1,0,12.2,-0.1,0.9375,1,0.75,0.75
2,27,48,M,34,9,8,I,9447,20,26,53,82,NA,0,12.3221374,-0.122137405,0.625,0.9375,1,0.75
2,27,48,M,34,9,8,I,9448,66,72,26,53,NA,0,12.2221374,0.1,0.875,0.625,0.9375,1
2,27,48,M,34,9,8,I,9450,56,21,44,72,0.1,0,12.1,0.122137405,0.375,0.875,0.625,0.9375
2,27,48,M,34,9,8,I,9453,243,5,102,145,NA,0,12.1221374,-0.022137405,0.75,0.375,0.875,0.625
2,27,48,M,34,9,8,I,9455,39,6,44,5,NA,1,NA,NA,0.25,0.75,0.375,0.875
2,27,48,M,34,9,8,I,9457,106,56,60,6,NA,1,NA,NA,0.875,0.25,0.75,0.375
2,27,48,M,34,9,8,I,9459,62,15,59,56,0.1,0,11.9,NA,0.625,0.875,0.25,0.75
2,27,48,M,34,9,8,I,9461,62,41,29,15,0,0,12.3,-0.4,0.8125,0.625,0.875,0.25
2,27,48,M,34,9,8,I,9462,204,220,41,29,NA,0,12.3221374,-0.022137405,1,0.8125,0.625,0.875
2,27,48,M,34,9,8,I,9463,94,111,220,41,0,0,12.3,0.022137405,1,1,0.8125,0.625
2,27,48,M,34,9,8,I,9464,117,125,111,220,NA,0,12.2221374,0.077862595,0.625,1,1,0.8125
2,27,48,M,34,9,8,I,9465,71,84,125,111,NA,1,NA,NA,0.6875,0.625,1,1
2,27,48,M,34,9,8,I,9466,50,67,84,125,NA,0,11.9221374,NA,0.75,0.6875,0.625,1
2,27,48,M,34,9,8,I,9471,253,53,34,35,NA,0,NA,NA,0.4375,0.75,0.6875,0.625
2,27,48,M,34,9,8,I,9476,256,89,75,41,NA,1,NA,NA,1,0.4375,0.75,0.6875
2,27,48,M,34,9,8,I,9478,69,74,14,89,NA,1,NA,NA,0.75,1,0.4375,0.75
2,27,48,M,34,9,8,I,9486,272,14,131,56,0.1,0,12.4,NA,0.375,0.5,NA,NA
2,27,48,M,34,9,8,I,9488,142,3,150,14,NA,0,12.4221374,-0.022137405,1,0.375,0.5,NA
2,27,48,M,34,9,8,I,9490,76,29,57,3,0.1,0,12.3,0.122137405,0.5625,1,0.375,0.5
2,27,48,M,34,9,8,I,9491,12,22,29,57,0,0,12.4,-0.1,0.5,0.5625,1,0.375
2,27,48,M,34,9,8,I,9492,10,22,22,29,NA,0,NA,NA,1,0.5,0.5625,1
2,27,48,M,34,9,8,I,9494,14,16,8,22,0,0,12.5,NA,0.875,1,0.5,0.5625
2,27,48,M,34,9,8,I,9495,24,34,16,8,0,0,12.4,0.1,1,0.875,1,0.5
2,27,48,M,34,9,8,I,9497,86,72,20,34,0,0,12.5,-0.1,0.5625,1,0.875,1
2,27,48,M,34,9,8,I,9500,98,31,62,15,0,0,12.4,0.1,0.75,0.5625,1,0.875
2,27,48,M,34,9,8,I,9503,81,16,59,16,NA,1,NA,NA,0.5625,0.75,0.5625,1
2,27,48,M,34,9,8,I,9504,37,46,16,59,0.1,0,12.2,NA,1,0.5625,0.75,0.5625
2,27,48,M,34,9,8,I,9505,88,109,46,16,0,0,12.3,-0.1,1,1,0.5625,0.75
2,27,48,M,34,9,8,I,9507,111,38,83,109,0.1,0,12.2,0.1,0.75,1,1,0.5625
2,27,48,M,34,9,8,I,9509,101,32,78,38,NA,0,12.4221374,-0.222137405,1,0.75,1,1
2,27,48,M,34,9,8,I,9511,52,44,17,32,0,0,12.4,0.022137405,0.875,1,0.75,1
2,27,48,M,34,9,8,I,9513,18,16,11,44,0,0,12.3,0.1,1,0.875,1,0.75
2,27,48,M,34,9,8,I,9514,23,30,16,11,0,0,12.4,-0.1,0.8125,1,0.875,1
2,27,48,M,34,9,8,I,9516,94,21,78,30,0,0,12.3,0.1,0.75,0.8125,1,0.875
2,27,48,M,34,9,8,I,9517,62,77,21,78,0.1,0,12.1,0.2,1,0.75,0.8125,1
2,27,48,M,34,9,8,I,9519,88,28,68,77,0,0,12.4,-0.3,0.25,1,0.75,0.8125
2,27,48,M,34,9,8,I,9521,527,448,86,28,NA,1,NA,NA,1,0.25,1,0.75
2,27,48,M,34,9,8,I,9522,156,163,448,86,0.3,0,11.9,NA,1,1,0.25,1
2,27,48,M,34,9,8,I,9523,22,33,163,448,NA,0,12.1221374,-0.222137405,0.75,1,1,0.25
2,27,48,M,34,9,8,I,9525,70,6,90,33,NA,0,12.1221374,0,0.25,0.75,1,1
2,27,48,M,34,9,8,I,9526,40,48,6,90,NA,1,NA,NA,1,0.25,0.75,1
2,27,48,M,34,9,8,I,9527,45,56,48,6,NA,0,12.2221374,NA,0.5,1,0.25,0.75
2,27,48,M,34,9,8,I,9529,39,26,19,56,0,0,12.3,-0.077862595,1,0.5,1,0.25
2,27,48,M,34,9,8,I,9530,59,65,26,19,NA,1,NA,NA,1,1,0.5,1
2,27,48,M,34,9,8,I,9531,52,60,65,26,NA,0,NA,NA,1,1,1,0.5
2,27,48,M,34,9,8,I,9533,47,49,3,60,0.1,0,12.1,NA,0.9375,1,1,1
2,27,48,M,34,9,8,I,9536,110,39,65,14,0.1,0,12,0.1,1,0.9375,1,1
2,27,48,M,34,9,8,I,9537,19,31,39,65,NA,0,NA,NA,0.75,1,0.9375,1
2,27,48,M,34,9,8,I,9541,118,39,38,41,0.1,0,12.1,NA,1,0.75,1,0.9375
2,27,48,M,34,9,8,I,9542,30,41,39,38,0.2,0,11.9,0.2,0.75,1,0.75,1
2,27,48,M,34,9,8,I,9546,275,139,26,108,NA,1,NA,NA,0.875,0.75,1,0.75
2,27,48,M,34,9,8,I,9548,73,75,10,139,0.1,0,12.3,NA,1,0.875,0.75,1
